bookId,check,success
42000002682,false,false
42000002683,false,false
42000002684,false,false
42000002685,false,false
42000002686,false,false
42000002687,false,false
42000002688,false,false
42000002689,false,false
42000002690,false,false
42000002691,false,false
42000002692,false,false
42000002693,false,false
42000002694,false,false
42000002695,false,false
42000002696,false,false
42000002697,false,false
42000002698,false,false
42000002699,false,false
42000002700,false,false
42000002701,false,false
42000002702,false,false
42000002703,false,false
42000002704,false,false
42000002705,false,false
42000002706,false,false
42000002707,false,false
42000002708,false,false
42000002709,false,false
42000002710,false,false
42000002711,false,false
42000002712,false,false
42000002713,false,false
42000002714,false,false
42000002715,false,false
42000002716,false,false
42000002717,false,false
42000002718,false,false
42000002719,false,false
42000002720,false,false
42000002721,false,false
42000002722,false,false
42000002723,false,false
42000002724,false,false
42000002725,false,false
42000002726,false,false
42000002727,false,false
42000002728,false,false
42000002729,false,false
42000002730,false,false
42000002731,false,false
42000002732,false,false
42000002733,false,false
42000002734,false,false
42000002735,false,false
42000002736,false,false
42000002737,false,false
42000002738,false,false
42000002739,false,false
42000002740,false,false
42000002741,false,false
42000002742,false,false
42000002743,false,false
42000002744,false,false
42000002745,false,false
42000002746,false,false
42000002747,false,false
42000002748,false,false
42000002749,false,false
42000002750,false,false
42000002751,false,false
42000002752,false,false
42000002753,false,false
42000002754,false,false
42000002755,false,false
42000002756,false,false
42000002757,false,false
42000002758,false,false
42000002759,false,false
42000002760,false,false
42000002761,false,false
42000002762,false,false
42000002763,false,false
42000002764,false,false
42000002765,false,false
42000002766,false,false
42000002767,false,false
42000002768,false,false
42000002769,false,false
42000002770,false,false
42000002771,false,false
42000002772,false,false
42000002773,false,false
42000002774,false,false
42000002775,false,false
42000002776,false,false
42000002777,false,false
42000002778,false,false
42000002779,false,false
42000002780,false,false
42000002781,false,false
42000002782,false,false
42000002783,false,false
42000002784,false,false
42000002785,false,false
42000002786,false,false
42000002787,false,false
42000002788,false,false
42000002789,false,false
42000002790,false,false
42000002791,false,false
42000002792,false,false
42000002793,false,false
42000002794,false,false
42000002795,false,false
42000002796,false,false
42000002797,false,false
42000002798,false,false
42000002799,false,false
42000002800,false,false
42000002801,false,false
42000002802,false,false
42000002803,false,false
42000002804,false,false
42000002805,false,false
42000002806,false,false
42000002807,false,false
42000002808,false,false
42000002809,false,false
42000002810,false,false
42000002811,false,false
42000002812,false,false
42000002813,false,false
42000002814,false,false
42000002815,false,false
42000002816,false,false
42000002817,false,false
42000002818,false,false
42000002819,false,false
42000002820,false,false
42000002821,false,false
42000002822,false,false
42000002823,false,false
42000002824,false,false
42000002825,false,false
42000002826,false,false
42000002827,false,false
42000002828,false,false
42000002829,false,false
42000002830,false,false
42000002831,false,false
42000002832,false,false
42000002833,false,false
42000002834,false,false
42000002835,false,false
42000002836,false,false
42000002837,false,false
42000002838,false,false
42000002839,false,false
42000002840,false,false
42000002841,false,false
42000002842,false,false
42000002843,false,false
42000002844,false,false
42000002845,false,false
42000002846,false,false
42000002847,false,false
42000002848,false,false
42000002849,false,false
42000002850,false,false
42000002851,false,false
42000002852,false,false
42000002853,false,false
42000002854,false,false
42000002855,false,false
42000002856,false,false
42000002857,false,false
42000002858,false,false
42000002859,false,false
42000002860,false,false
42000002861,false,false
42000002862,false,false
42000002863,false,false
42000002864,false,false
42000002865,false,false
42000002866,false,false
42000002867,false,false
42000002868,false,false
42000002869,false,false
42000002870,false,false
42000002871,false,false
42000002872,false,false
42000002873,false,false
42000002874,false,false
42000002875,false,false
42000002876,false,false
42000002877,false,false
42000002878,false,false
42000002879,false,false
42000002880,false,false
42000002881,false,false
42000002882,false,false
42000002883,false,false
42000002884,false,false
42000002885,false,false
42000002886,false,false
42000002887,false,false
42000002888,false,false
42000002889,false,false
42000002890,false,false
42000002891,false,false
42000002892,false,false
42000002893,false,false
42000002894,false,false
42000002895,false,false
42000002896,false,false
42000002897,false,false
42000002898,false,false
42000002899,false,false
42000002900,false,false
42000002901,false,false
42000002902,false,false
42000002903,false,false
42000002904,false,false
42000002905,false,false
42000002906,false,false
42000002907,false,false
42000002908,false,false
42000002909,false,false
42000002910,false,false
42000002911,false,false
42000002912,false,false
42000002913,false,false
42000002914,false,false
42000002915,false,false
42000002916,false,false
42000002917,false,false
42000002918,false,false
42000002919,false,false
42000002920,false,false
42000002921,false,false
42000002922,false,false
42000002923,false,false
42000002924,false,false
42000002925,false,false
42000002926,false,false
42000002927,false,false
42000002928,false,false
42000002929,false,false
42000002930,false,false
42000002931,false,false
42000002932,false,false
42000002933,false,false
42000002934,false,false
42000002935,false,false
42000002936,false,false
42000002937,false,false
42000002938,false,false
42000002939,false,false
42000002940,false,false
42000002941,false,false
42000002942,false,false
42000002943,false,false
42000002944,false,false
42000002945,false,false
42000002946,false,false
42000002947,false,false
42000002948,false,false
42000002949,false,false
42000002950,false,false
42000002951,false,false
42000002952,false,false
42000002953,false,false
42000002954,false,false
42000002955,false,false
42000002956,false,false
42000002957,false,false
42000002958,false,false
42000002959,false,false
42000002960,false,false
42000002961,false,false
42000002962,false,false
42000002963,false,false
42000002964,false,false
42000002965,false,false
42000002966,false,false
42000002967,false,false
42000002968,false,false
42000002969,false,false
42000002970,false,false
42000002971,false,false
42000002972,false,false
42000002973,false,false
42000002974,false,false
42000002975,false,false
42000002976,false,false
42000002977,false,false
42000002978,false,false
42000002979,false,false
42000002980,false,false
42000002981,false,false
42000002982,false,false
42000002983,false,false
42000002984,false,false
42000002985,false,false
42000002986,false,false
42000002987,false,false
42000002988,false,false
42000002989,false,false
42000002990,false,false
42000002991,false,false
42000002992,false,false
42000002993,false,false
42000002994,false,false
42000002995,false,false
42000002996,false,false
42000002997,false,false
42000002998,false,false
42000002999,false,false
42000003000,false,false
42000003001,false,false
42000003002,false,false
42000003003,false,false
42000003004,false,false
42000003005,false,false
42000003006,false,false
42000003007,false,false
42000003008,false,false
42000003009,false,false
42000003010,false,false
42000003011,false,false
42000003012,false,false
42000003013,false,false
42000003014,false,false
42000003015,false,false
42000003016,false,false
42000003017,false,false
42000003018,false,false
42000003019,false,false
42000003020,false,false
42000003021,false,false
42000003022,false,false
42000003023,false,false
42000003024,false,false
42000003025,false,false
42000003026,false,false
42000003027,false,false
42000003028,false,false
42000003029,false,false
42000003030,false,false
42000003031,false,false
42000003032,false,false
42000003033,false,false
42000003034,false,false
42000003035,false,false
42000003036,false,false
42000003037,false,false
42000003038,false,false
42000003039,false,false
42000003040,false,false
42000003041,false,false
42000003042,false,false
42000003043,false,false
42000003044,false,false
42000003045,false,false
42000003046,false,false
42000003047,false,false
42000003048,false,false
42000003049,false,false
42000003050,false,false
42000003051,false,false
42000003052,false,false
42000003053,false,false
42000003054,false,false
42000003055,false,false
42000003056,false,false
42000003057,false,false
42000003058,false,false
42000003059,false,false
42000003060,false,false
42000003061,false,false
42000003062,false,false
42000003063,false,false
42000003064,false,false
42000003065,false,false
42000003066,false,false
42000003067,false,false
42000003068,false,false
42000003069,false,false
42000003070,false,false
42000003071,false,false
42000003072,false,false
42000003073,false,false
42000003074,false,false
42000003075,false,false
42000003076,false,false
42000003077,false,false
42000003078,false,false
42000003079,false,false
42000003080,false,false
42000003081,false,false
42000003082,false,false
42000003083,false,false
42000003084,false,false
42000003085,false,false
42000003086,false,false
42000003087,false,false
42000003088,false,false
42000003089,false,false
42000003090,false,false
42000003091,false,false
42000003092,false,false
42000003093,false,false
42000003094,false,false
42000003095,false,false
42000003096,false,false
42000003097,false,false
42000003098,false,false
42000003099,false,false
42000003100,false,false
42000003101,false,false
42000003102,false,false
42000003103,false,false
42000003104,false,false
42000003105,false,false
42000003106,false,false
42000003107,false,false
42000003108,false,false
42000003109,false,false
42000003110,false,false
42000003111,false,false
42000003112,false,false
42000003113,false,false
42000003114,false,false
42000003115,false,false
42000003116,false,false
42000003117,false,false
42000003118,false,false
42000003119,false,false
42000003120,false,false
42000003121,false,false
42000003122,false,false
42000003123,false,false
42000003124,false,false
42000003125,false,false
42000003126,false,false
42000003127,false,false
42000003128,false,false
42000003129,false,false
42000003130,false,false
42000003131,false,false
42000003132,false,false
42000003133,false,false
42000003134,false,false
42000003135,false,false
42000003136,false,false
42000003137,false,false
42000003138,false,false
42000003139,false,false
42000003140,false,false
42000003141,false,false
42000003142,false,false
42000003143,false,false
42000003144,false,false
42000003145,false,false
42000003146,false,false
42000003147,false,false
42000003148,false,false
42000003149,false,false
42000003150,false,false
42000003151,false,false
42000003152,false,false
42000003153,false,false
42000003154,false,false
42000003155,false,false
42000003156,false,false
42000003157,false,false
42000003158,false,false
42000003159,false,false
42000003160,false,false
42000003161,false,false
42000003162,false,false
42000003163,false,false
42000003164,false,false
42000003165,false,false
42000003166,false,false
42000003167,false,false
42000003168,false,false
42000003169,false,false
42000003170,false,false
42000003171,false,false
42000003172,false,false
42000003173,false,false
42000003174,false,false
42000003175,false,false
42000003176,false,false
42000003177,false,false
42000003178,false,false
42000003179,false,false
42000003180,false,false
42000003181,false,false
42000003182,false,false
42000003183,false,false
42000003184,false,false
42000003185,false,false
42000003186,false,false
42000003187,false,false
42000003188,false,false
42000003189,false,false
42000003190,false,false
42000003191,false,false
42000003192,false,false
42000003193,false,false
42000003194,false,false
42000003195,false,false
42000003196,false,false
42000003197,false,false
42000003198,false,false
42000003199,false,false
42000003200,false,false
42000003201,false,false
42000003202,false,false
42000003203,false,false
42000003204,false,false
42000003205,false,false
42000003206,false,false
42000003207,false,false
42000003208,false,false
42000003209,false,false
42000003210,false,false
42000003211,false,false
42000003212,false,false
42000003213,false,false
42000003214,false,false
42000003215,false,false
42000003216,false,false
42000003217,false,false
42000003218,false,false
42000003219,false,false
42000003220,false,false
42000003221,false,false
42000003222,false,false
42000003223,false,false
42000003224,false,false
42000003225,false,false
42000003226,false,false
42000003227,false,false
42000003228,false,false
42000003229,false,false
42000003230,false,false
42000003231,false,false
42000003232,false,false
42000003233,false,false
42000003234,false,false
42000003235,false,false
42000003236,false,false
42000003237,false,false
42000003238,false,false
42000003239,false,false
42000003240,false,false
42000003241,false,false
42000003242,false,false
42000003243,false,false
42000003244,false,false
42000003245,false,false
42000003246,false,false
42000003247,false,false
42000003248,false,false
42000003249,false,false
42000003250,false,false
42000003251,false,false
42000003252,false,false
42000003253,false,false
42000003254,false,false
42000003255,false,false
42000003256,false,false
42000003257,false,false
42000003258,false,false
42000003259,false,false
42000003260,false,false
42000003261,false,false
42000003262,false,false
42000003263,false,false
42000003264,false,false
42000003265,false,false
42000003266,false,false
42000003267,false,false
42000003268,false,false
42000003269,false,false
42000003270,false,false
42000003271,false,false
42000003272,false,false
42000003273,false,false
42000003274,false,false
42000003275,false,false
42000003276,false,false
42000003277,false,false
42000003278,false,false
42000003279,false,false
42000003280,false,false
42000003281,false,false
42000003282,false,false
42000003283,false,false
42000003284,false,false
42000003285,false,false
42000003286,false,false
42000003287,false,false
42000003288,false,false
42000003289,false,false
42000003290,false,false
42000003291,false,false
42000003292,false,false
42000003293,false,false
42000003294,false,false
42000003295,false,false
42000003296,false,false
42000003297,false,false
42000003298,false,false
42000003299,false,false
42000003300,false,false
42000003301,false,false
42000003302,false,false
42000003303,false,false
42000003304,false,false
42000003305,false,false
42000003306,false,false
42000003307,false,false
42000003308,false,false
42000003309,false,false
42000003310,false,false
42000003311,false,false
42000003312,false,false
42000003313,false,false
42000003314,false,false
42000003315,false,false
42000003316,false,false
42000003317,false,false
42000003318,false,false
42000003319,false,false
42000003320,false,false
42000003321,false,false
42000003322,false,false
42000003323,false,false
42000003324,false,false
42000003325,false,false
42000003326,false,false
42000003327,false,false
42000003328,false,false
42000003329,false,false
42000003330,false,false
42000003331,false,false
42000003332,false,false
42000003333,false,false
42000003334,false,false
42000003335,false,false
42000003336,false,false
42000003337,false,false
42000003338,false,false
42000003339,false,false
42000003340,false,false
42000003341,false,false
42000003342,false,false
42000003343,false,false
42000003344,false,false
42000003345,false,false
42000003346,false,false
42000003347,false,false
42000003348,false,false
42000003349,false,false
42000003350,false,false
42000003351,false,false
42000003352,false,false
42000003353,false,false
42000003354,false,false
42000003355,false,false
42000003356,false,false
42000003357,false,false
42000003358,false,false
42000003359,false,false
42000003360,false,false
42000003361,false,false
42000003362,false,false
42000003363,false,false
42000003364,false,false
42000003365,false,false
42000003366,false,false
42000003367,false,false
42000003368,false,false
42000003369,false,false
42000003370,false,false
42000003371,false,false
42000003372,false,false
42000003373,false,false
42000003374,false,false
42000003375,false,false
42000003376,false,false
42000003377,false,false
42000003378,false,false
42000003379,false,false
42000003380,false,false
42000003381,false,false
42000003382,false,false
42000003383,false,false
42000003384,false,false
42000003385,false,false
42000003386,false,false
42000003387,false,false
42000003388,false,false
42000003389,false,false
42000003390,false,false
42000003391,false,false
42000003392,false,false
42000003393,false,false
42000003394,false,false
42000003395,false,false
42000003396,false,false
42000003397,false,false
42000003398,false,false
42000003399,false,false
42000003400,false,false
42000003401,false,false
42000003402,false,false
42000003403,false,false
42000003404,false,false
42000003405,false,false
42000003406,false,false
42000003407,false,false
42000003408,false,false
42000003409,false,false
42000003410,false,false
42000003411,false,false
42000003412,false,false
42000003413,false,false
42000003414,false,false
42000003415,false,false
42000003416,false,false
42000003417,false,false
42000003418,false,false
42000003419,false,false
42000003420,false,false
42000003421,false,false
42000003422,false,false
42000003423,false,false
42000003424,false,false
42000003425,false,false
42000003426,false,false
42000003427,false,false
42000003428,false,false
42000003429,false,false
42000003430,false,false
42000003431,false,false
42000003432,false,false
42000003433,false,false
42000003434,false,false
42000003435,false,false
42000003436,false,false
42000003437,false,false
42000003438,false,false
42000003439,false,false
42000003440,false,false
42000003441,false,false
42000003442,false,false
42000003443,false,false
42000003444,false,false
42000003445,false,false
42000003446,false,false
42000003447,false,false
42000003448,false,false
42000003449,false,false
42000003450,false,false
42000003451,false,false
42000003452,false,false
42000003453,false,false
42000003454,false,false
42000003455,false,false
42000003456,false,false
42000003457,false,false
42000003458,false,false
42000003459,false,false
42000003460,false,false
42000003461,false,false
42000003462,false,false
42000003463,false,false
42000003464,false,false
42000003465,false,false
42000003466,false,false
42000003467,false,false
42000003468,false,false
42000003469,false,false
42000003470,false,false
42000003471,false,false
42000003472,false,false
42000003473,false,false
42000003474,false,false
42000003475,false,false
42000003476,false,false
42000003477,false,false
42000003478,false,false
42000003479,false,false
42000003480,false,false
42000003481,false,false
42000003482,false,false
42000003483,false,false
42000003484,false,false
42000003485,false,false
42000003486,false,false
42000003487,false,false
42000003488,false,false
42000003489,false,false
42000003490,false,false
42000003491,false,false
42000003492,false,false
42000003493,false,false
42000003494,false,false
42000003495,false,false
42000003496,false,false
42000003497,false,false
42000003498,false,false
42000003499,false,false
42000003500,false,false
42000003501,false,false
42000003502,false,false
42000003503,false,false
42000003504,false,false
42000003505,false,false
42000003506,false,false
42000003507,false,false
42000003508,false,false
42000003509,false,false
42000003510,false,false
42000003511,false,false
42000003512,false,false
42000003513,false,false
42000003514,false,false
42000003515,false,false
42000003516,false,false
42000003517,false,false
42000003518,false,false
42000003519,false,false
42000003520,false,false
42000003521,false,false
42000003522,false,false
42000003523,false,false
42000003524,false,false
42000003525,false,false
42000003526,false,false
42000003527,false,false
42000003528,false,false
42000003529,false,false
42000003530,false,false
42000003531,false,false
42000003532,false,false
42000003533,false,false
42000003534,false,false
42000003535,false,false
42000003536,false,false
42000003537,false,false
42000003538,false,false
42000003539,false,false
42000003540,false,false
42000003541,false,false
42000003542,false,false
42000003543,false,false
42000003544,false,false
42000003545,false,false
42000003546,false,false
42000003547,false,false
42000003548,false,false
42000003549,false,false
42000003550,false,false
42000003551,false,false
42000003552,false,false
42000003553,false,false
42000003554,false,false
42000003555,false,false
42000003556,false,false
42000003557,false,false
42000003558,false,false
42000003559,false,false
42000003560,false,false
42000003561,false,false
42000003562,false,false
42000003563,false,false
42000003564,false,false
42000003565,false,false
42000003566,false,false
42000003567,false,false
42000003568,false,false
42000003569,false,false
42000003570,false,false
42000003571,false,false
42000003572,false,false
42000003573,false,false
42000003574,false,false
42000003575,false,false
42000003576,false,false
42000003577,false,false
42000003578,false,false
42000003579,false,false
42000003580,false,false
42000003581,false,false
42000003582,false,false
42000003583,false,false
42000003584,false,false
42000003585,false,false
42000003586,false,false
42000003587,false,false
42000003588,false,false
42000003589,false,false
42000003590,false,false
42000003591,false,false
42000003592,false,false
42000003593,false,false
42000003594,false,false
42000003595,false,false
42000003596,false,false
42000003597,false,false
42000003598,false,false
42000003599,false,false
42000003600,false,false
42000003601,false,false
42000003602,false,false
42000003603,false,false
42000003604,false,false
42000003605,false,false
42000003606,false,false
42000003607,false,false
42000003608,false,false
42000003609,false,false
42000003610,false,false
42000003611,false,false
42000003612,false,false
42000003613,false,false
42000003614,false,false
42000003615,false,false
42000003616,false,false
42000003617,false,false
42000003618,false,false
42000003619,false,false
42000003620,false,false
42000003621,false,false
42000003622,false,false
42000003623,false,false
42000003624,false,false
42000003625,false,false
42000003626,false,false
42000003627,false,false
42000003628,false,false
42000003629,false,false
42000003630,false,false
42000003631,false,false
42000003632,false,false
42000003633,false,false
42000003634,false,false
42000003635,false,false
42000003636,false,false
42000003637,false,false
42000003638,false,false
42000003639,false,false
42000003640,false,false
42000003641,false,false
42000003642,false,false
42000003643,false,false
42000003644,false,false
42000003645,false,false
42000003646,false,false
42000003647,false,false
42000003648,false,false
42000003649,false,false
42000003650,false,false
42000003651,false,false
42000003652,false,false
42000003653,false,false
42000003654,false,false
42000003655,false,false
42000003656,false,false
42000003657,false,false
42000003658,false,false
42000003659,false,false
42000003660,false,false
42000003661,false,false
42000003662,false,false
42000003663,false,false
42000003664,false,false
42000003665,false,false
42000003666,false,false
42000003667,false,false
42000003668,false,false
42000003669,false,false
42000003670,false,false
42000003671,false,false
42000003672,false,false
42000003673,false,false
42000003674,false,false
42000003675,false,false
42000003676,false,false
42000003677,false,false
42000003678,false,false
42000003679,false,false
42000003680,false,false
42000003681,false,false
42000003682,false,false
42000003683,false,false
42000003684,false,false
42000003685,false,false
42000003686,false,false
42000003687,false,false
42000003688,false,false
42000003689,false,false
42000003690,false,false
42000003691,false,false
42000003692,false,false
42000003693,false,false
42000003694,false,false
42000003695,false,false
42000003696,false,false
42000003697,false,false
42000003698,false,false
42000003699,false,false
42000003700,false,false
42000003701,false,false
42000003702,false,false
42000003703,false,false
42000003704,false,false
42000003705,false,false
42000003706,false,false
42000003707,false,false
42000003708,false,false
42000003709,false,false
42000003710,false,false
42000003711,false,false
42000003712,false,false
42000003713,false,false
42000003714,false,false
42000003715,false,false
42000003716,false,false
42000003717,false,false
42000003718,false,false
42000003719,false,false
42000003720,false,false
42000003721,false,false
42000003722,false,false
42000003723,false,false
42000003724,false,false
42000003725,false,false
42000003726,false,false
42000003727,false,false
42000003728,false,false
42000003729,false,false
42000003730,false,false
42000003731,false,false
42000003732,false,false
42000003733,false,false
42000003734,false,false
42000003735,false,false
42000003736,false,false
42000003737,false,false
42000003738,false,false
42000003739,false,false
42000003740,false,false
42000003741,false,false
42000003742,false,false
42000003743,false,false
42000003744,false,false
42000003745,false,false
42000003746,false,false
42000003747,false,false
42000003748,false,false
42000003749,false,false
42000003750,false,false
42000003751,false,false
42000003752,false,false
42000003753,false,false
42000003754,false,false
42000003755,false,false
42000003756,false,false
42000003757,false,false
42000003758,false,false
42000003759,false,false
42000003760,false,false
42000003761,false,false
42000003762,false,false
42000003763,false,false
42000003764,false,false
42000003765,false,false
42000003766,false,false
42000003767,false,false
42000003768,false,false
42000003769,false,false
42000003770,false,false
42000003771,false,false
42000003772,false,false
42000003773,false,false
42000003774,false,false
42000003775,false,false
42000003776,false,false
42000003777,false,false
42000003778,false,false
42000003779,false,false
42000003780,false,false
42000003781,false,false
42000003782,false,false
42000003783,false,false
42000003784,false,false
42000003785,false,false
42000003786,false,false
42000003787,false,false
42000003788,false,false
42000003789,false,false
42000003790,false,false
42000003791,false,false
42000003792,false,false
42000003793,false,false
42000003794,false,false
42000003795,false,false
42000003796,false,false
42000003797,false,false
42000003798,false,false
42000003799,false,false
42000003800,false,false
42000003801,false,false
42000003802,false,false
42000003803,false,false
42000003804,false,false
42000003805,false,false
42000003806,false,false
42000003807,false,false
42000003808,false,false
42000003809,false,false
42000003810,false,false
42000003811,false,false
42000003812,false,false
42000003813,false,false
42000003814,false,false
42000003815,false,false
42000003816,false,false
42000003817,false,false
42000003818,false,false
42000003819,false,false
42000003820,false,false
42000003821,false,false
42000003822,false,false
42000003823,false,false
42000003824,false,false
42000003825,false,false
42000003826,false,false
42000003827,false,false
42000003828,false,false
42000003829,false,false
42000003830,false,false
42000003831,false,false
42000003832,false,false
42000003833,false,false
42000003834,false,false
42000003835,false,false
42000003836,false,false
42000003837,false,false
42000003838,false,false
42000003839,false,false
42000003840,false,false
42000003841,false,false
42000003842,false,false
42000003843,false,false
42000003844,false,false
42000003845,false,false
42000003846,false,false
42000003847,false,false
42000003848,false,false
42000003849,false,false
42000003850,false,false
42000003851,false,false
42000003852,false,false
42000003853,false,false
42000003854,false,false
42000003855,false,false
42000003856,false,false
42000003857,false,false
42000003858,false,false
42000003859,false,false
42000003860,false,false
42000003861,false,false
42000003862,false,false
42000003863,false,false
42000003864,false,false
42000003865,false,false
42000003866,false,false
42000003867,false,false
42000003868,false,false
42000003869,false,false
42000003870,false,false
42000003871,false,false
42000003872,false,false
42000003873,false,false
42000003874,false,false
42000003875,false,false
42000003876,false,false
42000003877,false,false
42000003878,false,false
42000003879,false,false
42000003880,false,false
42000003881,false,false
42000003882,false,false
42000003883,false,false
42000003884,false,false
42000003885,false,false
42000003886,false,false
42000003887,false,false
42000003888,false,false
42000003889,false,false
42000003890,false,false
42000003891,false,false
42000003892,false,false
42000003893,false,false
42000003894,false,false
42000003895,false,false
42000003896,false,false
42000003897,false,false
42000003898,false,false
42000003899,false,false
42000003900,false,false
42000003901,false,false
42000003902,false,false
42000003903,false,false
42000003904,false,false
42000003905,false,false
42000003906,false,false
42000003907,false,false
42000003908,false,false
42000003909,false,false
42000003910,false,false
42000003911,false,false
42000003912,false,false
42000003913,false,false
42000003914,false,false
42000003915,false,false
42000003916,false,false
42000003917,false,false
42000003918,false,false
42000003919,false,false
42000003920,false,false
42000003921,false,false
42000003922,false,false
42000003923,false,false
42000003924,false,false
42000003925,false,false
42000003926,false,false
42000003927,false,false
42000003928,false,false
42000003929,false,false
42000003930,false,false
42000003931,false,false
42000003932,false,false
42000003933,false,false
42000003934,false,false
42000003935,false,false
42000003936,false,false
42000003937,false,false
42000003938,false,false
42000003939,false,false
42000003940,false,false
42000003941,false,false
42000003942,false,false
42000003943,false,false
42000003944,false,false
42000003945,false,false
42000003946,false,false
42000003947,false,false
42000003948,false,false
42000003949,false,false
42000003950,false,false
42000003951,false,false
42000003952,false,false
42000003953,false,false
42000003954,false,false
42000003955,false,false
42000003956,false,false
42000003957,false,false
42000003958,false,false
42000003959,false,false
42000003960,false,false
42000003961,false,false
42000003962,false,false
42000003963,false,false
42000003964,false,false
42000003965,false,false
42000003966,false,false
42000003967,false,false
42000003968,false,false
42000003969,false,false
42000003970,false,false
42000003971,false,false
42000003972,false,false
42000003973,false,false
42000003974,false,false
42000003975,false,false
42000003976,false,false
42000003977,false,false
42000003978,false,false
42000003979,false,false
42000003980,false,false
42000003981,false,false
42000003982,false,false
42000003983,false,false
42000003984,false,false
42000003985,false,false
42000003986,false,false
42000003987,false,false
42000003988,false,false
42000003989,false,false
42000003990,false,false
42000003991,false,false
42000003992,false,false
42000003993,false,false
42000003994,false,false
42000003995,false,false
42000003996,false,false
42000003997,false,false
42000003998,false,false
42000003999,false,false
42000004000,false,false
42000004001,false,false
42000004002,false,false
42000004003,false,false
42000004004,false,false
42000004005,false,false
42000004006,false,false
42000004007,false,false
42000004008,false,false
42000004009,false,false
42000004010,false,false
42000004011,false,false
42000004012,false,false
42000004013,false,false
42000004014,false,false
42000004015,false,false
42000004016,false,false
42000004017,false,false
42000004018,false,false
42000004019,false,false
42000004020,false,false
42000004021,false,false
42000004022,false,false
42000004023,false,false
42000004024,false,false
42000004025,false,false
42000004026,false,false
42000004027,false,false
42000004028,false,false
42000004029,false,false
42000004030,false,false
42000004031,false,false
42000004032,false,false
42000004033,false,false
42000004034,false,false
42000004035,false,false
42000004036,false,false
42000004037,false,false
42000004038,false,false
42000004039,false,false
42000004040,false,false
42000004041,false,false
42000004042,false,false
42000004043,false,false
42000004044,false,false
42000004045,false,false
42000004046,false,false
42000004047,false,false
42000004048,false,false
42000004049,false,false
42000004050,false,false
42000004051,false,false
42000004052,false,false
42000004053,false,false
42000004054,false,false
42000004055,false,false
42000004056,false,false
42000004057,false,false
42000004058,false,false
42000004059,false,false
42000004060,false,false
42000004061,false,false
42000004062,false,false
42000004063,false,false
42000004064,false,false
42000004065,false,false
42000004066,false,false
42000004067,false,false
42000004068,false,false
42000004069,false,false
42000004070,false,false
42000004071,false,false
42000004072,false,false
42000004073,false,false
42000004074,false,false
42000004075,false,false
42000004076,false,false
42000004077,false,false
42000004078,false,false
42000004079,false,false
42000004080,false,false
42000004081,false,false
42000004082,false,false
42000004083,false,false
42000004084,false,false
42000004085,false,false
42000004086,false,false
42000004087,false,false
42000004088,false,false
42000004089,false,false
42000004090,false,false
42000004091,false,false
42000004092,false,false
42000004093,false,false
42000004094,false,false
42000004095,false,false
42000004096,false,false
42000004097,false,false
42000004098,false,false
42000004099,false,false
42000004100,false,false
42000004101,false,false
42000004102,false,false
42000004103,false,false
42000004104,false,false
42000004105,false,false
42000004106,false,false
42000004107,false,false
42000004108,false,false
42000004109,false,false
42000004110,false,false
42000004111,false,false
42000004112,false,false
42000004113,false,false
42000004114,false,false
42000004115,false,false
42000004116,false,false
42000004117,false,false
42000004118,false,false
42000004119,false,false
42000004120,false,false
42000004121,false,false
42000004122,false,false
42000004123,false,false
42000004124,false,false
42000004125,false,false
42000004126,false,false
42000004127,false,false
42000004128,false,false
42000004129,false,false
42000004130,false,false
42000004131,false,false
42000004132,false,false
42000004133,false,false
42000004134,false,false
42000004135,false,false
42000004136,false,false
42000004137,false,false
42000004138,false,false
42000004139,false,false
42000004140,false,false
42000004141,false,false
42000004142,false,false
42000004143,false,false
42000004144,false,false
42000004145,false,false
42000004146,false,false
42000004147,false,false
42000004148,false,false
42000004149,false,false
42000004150,false,false
42000004151,false,false
42000004152,false,false
42000004153,false,false
42000004154,false,false
42000004155,false,false
42000004156,false,false
42000004157,false,false
42000004158,false,false
42000004159,false,false
42000004160,false,false
42000004161,false,false
42000004162,false,false
42000004163,false,false
42000004164,false,false
42000004165,false,false
42000004166,false,false
42000004167,false,false
42000004168,false,false
42000004169,false,false
42000004170,false,false
42000004171,false,false
42000004172,false,false
42000004173,false,false
42000004174,false,false
42000004175,false,false
42000004176,false,false
42000004177,false,false
42000004178,false,false
42000004179,false,false
42000004180,false,false
42000004181,false,false
42000004182,false,false
42000004183,false,false
42000004184,false,false
42000004185,false,false
42000004186,false,false
42000004187,false,false
42000004188,false,false
42000004189,false,false
42000004190,false,false
42000004191,false,false
42000004192,false,false
42000004193,false,false
42000004194,false,false
42000004195,false,false
42000004196,false,false
42000004197,false,false
42000004198,false,false
42000004199,false,false
42000004200,false,false
42000004201,false,false
42000004202,false,false
42000004203,false,false
42000004204,false,false
42000004205,false,false
42000004206,false,false
42000004207,false,false
42000004208,false,false
42000004209,false,false
42000004210,false,false
42000004211,false,false
42000004212,false,false
42000004213,false,false
42000004214,false,false
42000004215,false,false
42000004216,false,false
42000004217,false,false
42000004218,false,false
42000004219,false,false
42000004220,false,false
42000004221,false,false
42000004222,false,false
42000004223,false,false
42000004224,false,false
42000004225,false,false
42000004226,false,false
42000004227,false,false
42000004228,false,false
42000004229,false,false
42000004230,false,false
42000004231,false,false
42000004232,false,false
42000004233,false,false
42000004234,false,false
42000004235,false,false
